"Accountant Arlington",0,"Arlington Accountants",02380262910,www.arlingtonaccountants.co.uk,"United Kingdom",44,Eastleigh,"Business services","[{""id"":""139976092733827"",""name"":""Accountant""},{""id"":""133381803394214"",""name"":""Tax Preparation""},{""id"":""211381282212118"",""name"":""Financial Planning""}]",51,,167946759895883,http://www.facebook.com/167946759895883,"=HYPERLINK(""http://www.facebook.com/167946759895883/?sk=info"", ""167946759895883"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=167946759895883"", ""Create"")"
"Calligraphy Arlington",0,"Calligraphy with a Twist","(901) 219-6117",http://calligraphywithatwist.com,"United States",1,Arlington,"Business services","[{""id"":""187133811318958"",""name"":""Business Services""}]",19,,432352160155945,http://www.facebook.com/432352160155945,"=HYPERLINK(""http://www.facebook.com/432352160155945/?sk=info"", ""432352160155945"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=432352160155945"", ""Create"")"
"Catering Arlington",0,"77 Arlington Self Catering Guesthouse",+27(0)833575319,http://www.77arlington.co.za,,,,Travel/leisure,,81,,472466106142914,http://www.facebook.com/472466106142914,"=HYPERLINK(""http://www.facebook.com/472466106142914/?sk=info"", ""472466106142914"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=472466106142914"", ""Create"")"
"Catering Arlington",1,"Arlington Hall at Lee Park","(214) 528-3243","www.arlingtonhallatleepark.com www.foodgloriousfood.biz","United States",1,Dallas,"Small business","[{""id"":""139433292785470"",""name"":""Caterer""},{""id"":""211155112228091"",""name"":""Event Venue""}]",918,85,125292182110,http://www.facebook.com/125292182110,"=HYPERLINK(""http://www.facebook.com/125292182110/?sk=info"", ""125292182110"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=125292182110"", ""Create"")"
"Catering Arlington",2,"Aroma - Arlington","(703) 575-8800",www.aromarestaurant.com/va,"United States",1,Arlington,"Local business","[{""id"":""139433292785470"",""name"":""Caterer""},{""id"":""129539913784760"",""name"":""Indian Restaurant""}]",155,8,197887323614935,http://www.facebook.com/197887323614935,"=HYPERLINK(""http://www.facebook.com/197887323614935/?sk=info"", ""197887323614935"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=197887323614935"", ""Create"")"
"Catering Arlington",3,"Lassoni Catering","(862) 686-1915",http://www.lassoni.com/index.html,"United States",1,"North Arlington",Restaurant/cafe,"[{""id"":""193831710644458"",""name"":""Italian Restaurant""}]",170,21,212782935458504,http://www.facebook.com/212782935458504,"=HYPERLINK(""http://www.facebook.com/212782935458504/?sk=info"", ""212782935458504"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=212782935458504"", ""Create"")"
"Catering Arlington",4,"MCL Restaurant & Bakery-Arlington","(317) 356-1498",http://www.mclhomemade.com,"United States",1,Indianapolis,Restaurant/cafe,"[{""id"":""187827497907070"",""name"":""Bakery""},{""id"":""139433292785470"",""name"":""Caterer""},{""id"":""149803325077018"",""name"":""American Restaurant""}]",145,4,116452545045296,http://www.facebook.com/116452545045296,"=HYPERLINK(""http://www.facebook.com/116452545045296/?sk=info"", ""116452545045296"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=116452545045296"", ""Create"")"
"Catering Arlington",5,"Skyward grille & catering","(614) 402-0217",skywardgrille@sbcglobal.net,"United States",1,"Upper Arlington",Restaurant/cafe,"[{""id"":""273819889375819"",""name"":""Restaurant""}]",950,86,313276795355120,http://www.facebook.com/313276795355120,"=HYPERLINK(""http://www.facebook.com/313276795355120/?sk=info"", ""313276795355120"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=313276795355120"", ""Create"")"
"Catering Arlington",6,"Ledo Pizza South Arlington","(703) 521-5336",http://ledopizza.com/store/arlington-south-delivery-location/,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""180256082015845"",""name"":""Pizza Place""},{""id"":""139433292785470"",""name"":""Caterer""}]",3166,22,118123341547022,http://www.facebook.com/118123341547022,"=HYPERLINK(""http://www.facebook.com/118123341547022/?sk=info"", ""118123341547022"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=118123341547022"", ""Create"")"
"Catering Arlington",7,"SU CASA Arlington","(817) 617-2074",,"United States",1,Arlington,Food/grocery,"[{""id"":""199377230079198"",""name"":""Mexican Restaurant""},{""id"":""139433292785470"",""name"":""Caterer""}]",39,4,311883252300352,http://www.facebook.com/311883252300352,"=HYPERLINK(""http://www.facebook.com/311883252300352/?sk=info"", ""311883252300352"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=311883252300352"", ""Create"")"
"Catering Arlington",8,"Boston Market Arlington","(817) 478-8878",http://www.bostonmarket.com/,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""149803325077018"",""name"":""American Restaurant""},{""id"":""139433292785470"",""name"":""Caterer""}]",42,2,113997021964255,http://www.facebook.com/113997021964255,"=HYPERLINK(""http://www.facebook.com/113997021964255/?sk=info"", ""113997021964255"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=113997021964255"", ""Create"")"
"Catering Arlington",9,"Tropical Smoothie Cafe Arlington Heights","(847) 749-3554",www.il05.tropicalsmoothie.com,"United States",1,"Arlington Heights",Restaurant/cafe,"[{""id"":""188296324525457"",""name"":""Sandwich Shop""},{""id"":""139433292785470"",""name"":""Caterer""},{""id"":""219222658110242"",""name"":""Smoothie & Juice Bar""}]",714,18,257097287660500,http://www.facebook.com/257097287660500,"=HYPERLINK(""http://www.facebook.com/257097287660500/?sk=info"", ""257097287660500"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=257097287660500"", ""Create"")"
"Catering Arlington",10,"The Courtyard Villa","(817) 277-4989","www.thecourtyardvilla.com ","United States",1,Arlington,"Local business","[{""id"":""211155112228091"",""name"":""Event Venue""},{""id"":""139433292785470"",""name"":""Caterer""},{""id"":""191173027579272"",""name"":""Wedding Planning""}]",443,6,148006571887513,http://www.facebook.com/148006571887513,"=HYPERLINK(""http://www.facebook.com/148006571887513/?sk=info"", ""148006571887513"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=148006571887513"", ""Create"")"
"Catering Arlington",11,"Backyard Barbeque and Catering Co.","(703) 534-2510",www.backyardbbqcompany.com,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""176831012360626"",""name"":""Professional Services""},{""id"":""150534008338515"",""name"":""Barbecue Restaurant""}]",246,4,146002462077049,http://www.facebook.com/146002462077049,"=HYPERLINK(""http://www.facebook.com/146002462077049/?sk=info"", ""146002462077049"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=146002462077049"", ""Create"")"
"Catering Arlington",12,"Catering by LT","(703) 841-1503",http://www.cateringbylt.com,"United States",1,Arlington,"Professional services","[{""id"":""139433292785470"",""name"":""Caterer""}]",252,,274255019403840,http://www.facebook.com/274255019403840,"=HYPERLINK(""http://www.facebook.com/274255019403840/?sk=info"", ""274255019403840"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=274255019403840"", ""Create"")"
"Catering Arlington",13,"Arlington Banquets & Catering Center","(614) 460-1332",,"United States",1,Columbus,"Local business","[{""id"":""191173027579272"",""name"":""Wedding Planning""},{""id"":""139433292785470"",""name"":""Caterer""}]",2,,111971245533521,http://www.facebook.com/111971245533521,"=HYPERLINK(""http://www.facebook.com/111971245533521/?sk=info"", ""111971245533521"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=111971245533521"", ""Create"")"
"Catering Arlington",14,"Arlington Hall Catering Sales","(214) 528-3243",,"United States",1,Dallas,"Local business","[{""id"":""139433292785470"",""name"":""Caterer""},{""id"":""131962450204676"",""name"":""Car Dealership""}]",,,150098268366222,http://www.facebook.com/150098268366222,"=HYPERLINK(""http://www.facebook.com/150098268366222/?sk=info"", ""150098268366222"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=150098268366222"", ""Create"")"
"Catering Arlington",15,"Jason's Deli","(817) 557-3311",www.jasonsdeli.com,"United States",1,Arlington,"Local business","[{""id"":""188334264523313"",""name"":""Deli""},{""id"":""139433292785470"",""name"":""Caterer""},{""id"":""112286315572975"",""name"":""Salad Bar""}]",16,12,1432159783697829,http://www.facebook.com/1432159783697829,"=HYPERLINK(""http://www.facebook.com/1432159783697829/?sk=info"", ""1432159783697829"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=1432159783697829"", ""Create"")"
"Catering Arlington",16,"Mijo's Mexico's Freshest & Catering","(817) 226-3001",,"United States",1,Arlington,"Local business","[{""id"":""199377230079198"",""name"":""Mexican Restaurant""}]",57,1,115744525113903,http://www.facebook.com/115744525113903,"=HYPERLINK(""http://www.facebook.com/115744525113903/?sk=info"", ""115744525113903"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=115744525113903"", ""Create"")"
"Catering Arlington",17,"Chef Craig's Catering","(507) 964-2212",,"United States",1,Arlington,"Local business","[{""id"":""165679780146824"",""name"":""Food & Restaurant""}]",554,9,114419348581693,http://www.facebook.com/114419348581693,"=HYPERLINK(""http://www.facebook.com/114419348581693/?sk=info"", ""114419348581693"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=114419348581693"", ""Create"")"
"Catering Arlington",18,"Kingdom Catering","(817) 298-7068",http://www.chefitzm.wix.com/kingdomcatering,"United States",1,Arlington,"Small business","[{""id"":""192119584190796"",""name"":""Event""}]",85,1,590699794327362,http://www.facebook.com/590699794327362,"=HYPERLINK(""http://www.facebook.com/590699794327362/?sk=info"", ""590699794327362"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=590699794327362"", ""Create"")"
"Catering Arlington",19,"Allspice Cafe & Catering - Official Site","(703) 524-4050",http://www.allspicecatering.com/,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""197871390225897"",""name"":""Cafe""},{""id"":""139433292785470"",""name"":""Caterer""}]",340,20,117157811635917,http://www.facebook.com/117157811635917,"=HYPERLINK(""http://www.facebook.com/117157811635917/?sk=info"", ""117157811635917"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=117157811635917"", ""Create"")"
"Catering Arlington",20,"Wild Rose Bistro and Catering","(360) 435-5646",http://www.wildrosecatering.com,"United States",1,Arlington,Company,"[{""id"":""2200"",""name"":""Company""}]",145,,495001583851866,http://www.facebook.com/495001583851866,"=HYPERLINK(""http://www.facebook.com/495001583851866/?sk=info"", ""495001583851866"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=495001583851866"", ""Create"")"
"Catering Arlington",21,"Cacharel Restaurant","(817) 640-9981",http://www.cacharel.net/,"United States",1,Arlington,"Local business","[{""id"":""139433292785470"",""name"":""Caterer""},{""id"":""192831537402299"",""name"":""Family Style Restaurant""},{""id"":""191173027579272"",""name"":""Wedding Planning""}]",92,2,115817115106809,http://www.facebook.com/115817115106809,"=HYPERLINK(""http://www.facebook.com/115817115106809/?sk=info"", ""115817115106809"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=115817115106809"", ""Create"")"
"Catering Arlington",22,"Crystal Thai Restaurant","(703) 522-1311",www.crystalthai.com,"United States",1,Arlington,"Local business","[{""id"":""139433292785470"",""name"":""Caterer""},{""id"":""179167895459033"",""name"":""Thai Restaurant""}]",63,4,109643392406573,http://www.facebook.com/109643392406573,"=HYPERLINK(""http://www.facebook.com/109643392406573/?sk=info"", ""109643392406573"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=109643392406573"", ""Create"")"
"Catering Arlington",23,"Royal Event Consulting/ Royal Balloons 'nd Cakes.","(972) 666-8120",,"United States",1,Arlington,"Event planning/event services","[{""id"":""187443774619522"",""name"":""Event Planner""}]",402,14,596519187035038,http://www.facebook.com/596519187035038,"=HYPERLINK(""http://www.facebook.com/596519187035038/?sk=info"", ""596519187035038"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=596519187035038"", ""Create"")"
"Catering Arlington",24,"Lashonda's Catering Service","(817) 863-5920",,"United States",1,Arlington,"Event planning/event services","[{""id"":""139433292785470"",""name"":""Caterer""}]",178,8,181579991997252,http://www.facebook.com/181579991997252,"=HYPERLINK(""http://www.facebook.com/181579991997252/?sk=info"", ""181579991997252"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=181579991997252"", ""Create"")"
"Catering Arlington",25,"Main Event Caterers","(703) 820-2028","http://www.maineventcaterers.com
http://www.flickr.com/photos/maineventcaterers/
http://twitter.com/maineventcatrs
http://www.yelp.com/biz/main-event-caterers-arlington
http://maineventcaterers.tumblr.com/","United States",1,Arlington,"Event planning/event services","[{""id"":""193705277324704"",""name"":""Event Planning""}]",2430,46,80899403653,http://www.facebook.com/80899403653,"=HYPERLINK(""http://www.facebook.com/80899403653/?sk=info"", ""80899403653"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=80899403653"", ""Create"")"
"Catering Arlington",26,"The Spaghetti Warehouse","(817) 557-0321",http://www.meatballs.com/,"United States",1,Arlington,"Local business","[{""id"":""139433292785470"",""name"":""Caterer""},{""id"":""193831710644458"",""name"":""Italian Restaurant""}]",24,,128998027146942,http://www.facebook.com/128998027146942,"=HYPERLINK(""http://www.facebook.com/128998027146942/?sk=info"", ""128998027146942"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=128998027146942"", ""Create"")"
"Catering Arlington",27,"Clever Chef","(682) 239-1326",http://www.Cleverchef.wix.com,"United States",1,Arlington,Food/grocery,"[{""id"":""139433292785470"",""name"":""Caterer""}]",255,,295915350611664,http://www.facebook.com/295915350611664,"=HYPERLINK(""http://www.facebook.com/295915350611664/?sk=info"", ""295915350611664"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=295915350611664"", ""Create"")"
"Catering Arlington",28,"Abby's Fine Catering","(682) 777-1378",,"United States",1,Arlington,Food/beverages,"[{""id"":""2252"",""name"":""Food\/Beverages""}]",41,,447845908694261,http://www.facebook.com/447845908694261,"=HYPERLINK(""http://www.facebook.com/447845908694261/?sk=info"", ""447845908694261"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=447845908694261"", ""Create"")"
"Catering Arlington",29,Hold.Fast.Catering,,,"United States",1,Arlington,"Professional services","[{""id"":""139433292785470"",""name"":""Caterer""}]",169,,406651066093297,http://www.facebook.com/406651066093297,"=HYPERLINK(""http://www.facebook.com/406651066093297/?sk=info"", ""406651066093297"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=406651066093297"", ""Create"")"
"Catering Arlington",30,"Simply Healthy Catering","(682) 561-6014",http://simplyhealthycatering.com,"United States",1,Arlington,"Event planning/event services","[{""id"":""187462324610381"",""name"":""Food Consultant""},{""id"":""139433292785470"",""name"":""Caterer""}]",74,,764261270255079,http://www.facebook.com/764261270255079,"=HYPERLINK(""http://www.facebook.com/764261270255079/?sk=info"", ""764261270255079"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=764261270255079"", ""Create"")"
"Catering Arlington",31,"Beaujolais Catering","(781) 646-5408",,"United States",1,Arlington,"Local business","[{""id"":""139433292785470"",""name"":""Caterer""},{""id"":""191173027579272"",""name"":""Wedding Planning""},{""id"":""187443774619522"",""name"":""Event Planner""}]",137,,1418779548369673,http://www.facebook.com/1418779548369673,"=HYPERLINK(""http://www.facebook.com/1418779548369673/?sk=info"", ""1418779548369673"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=1418779548369673"", ""Create"")"
"Catering Arlington",32,"We Smoke Q BBQ Catering","(817) 649-5153",,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""139433292785470"",""name"":""Caterer""},{""id"":""150534008338515"",""name"":""Barbecue Restaurant""}]",107,,342949869184083,http://www.facebook.com/342949869184083,"=HYPERLINK(""http://www.facebook.com/342949869184083/?sk=info"", ""342949869184083"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=342949869184083"", ""Create"")"
"Catering Arlington",33,"Blondo Street BBQ & Catering","(703) 307-2211",http://www.blondostreetbbqandcatering.com,"United States",1,Arlington,"Event planning/event services","[{""id"":""193705277324704"",""name"":""Event Planning""}]",697,,1417824665162731,http://www.facebook.com/1417824665162731,"=HYPERLINK(""http://www.facebook.com/1417824665162731/?sk=info"", ""1417824665162731"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=1417824665162731"", ""Create"")"
"Catering Arlington",34,"Mary's Cafe and Catering","(703) 243-2244",http://www.maryscafeandcatering.com,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""273819889375819"",""name"":""Restaurant""}]",107,,335915473216327,http://www.facebook.com/335915473216327,"=HYPERLINK(""http://www.facebook.com/335915473216327/?sk=info"", ""335915473216327"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=335915473216327"", ""Create"")"
"Catering Arlington",35,"Naan Stop Masala","(571) 308-6828",http://naanstopmasala.com,"United States",1,Arlington,Food/grocery,"[{""id"":""193694197335994"",""name"":""Halal Restaurant""},{""id"":""139433292785470"",""name"":""Caterer""}]",143,17,1374312756135369,http://www.facebook.com/1374312756135369,"=HYPERLINK(""http://www.facebook.com/1374312756135369/?sk=info"", ""1374312756135369"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=1374312756135369"", ""Create"")"
"Catering Arlington",36,"The Admiral Hotel Banquet and Catering","(817) 640-7712",http://www.dfwadmiral.com,"United States",1,Arlington,"Event planning/event services","[{""id"":""192119584190796"",""name"":""Event""},{""id"":""210261102322291"",""name"":""Meeting Room""}]",7,,1434402950164733,http://www.facebook.com/1434402950164733,"=HYPERLINK(""http://www.facebook.com/1434402950164733/?sk=info"", ""1434402950164733"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=1434402950164733"", ""Create"")"
"Catering Arlington",37,"Two Princesses Catering & Personal Chef","(202) 550-1458",<<not-applicable>>,"United States",1,Arlington,"Professional services","[{""id"":""193705277324704"",""name"":""Event Planning""}]",45,,550562225024877,http://www.facebook.com/550562225024877,"=HYPERLINK(""http://www.facebook.com/550562225024877/?sk=info"", ""550562225024877"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=550562225024877"", ""Create"")"
"Catering Arlington",38,"Unique Catering and party planners","(817) 975-0217",,"United States",1,Arlington,"Event planning/event services","[{""id"":""193705277324704"",""name"":""Event Planning""}]",27,1,152178304938912,http://www.facebook.com/152178304938912,"=HYPERLINK(""http://www.facebook.com/152178304938912/?sk=info"", ""152178304938912"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=152178304938912"", ""Create"")"
"Catering Arlington",39,"Rockin Rodizio","(847) 987-0369",http://rockinrodizio.com,"United States",1,"Arlington Heights",Food/grocery,"[{""id"":""139433292785470"",""name"":""Caterer""}]",445,168,252688748272138,http://www.facebook.com/252688748272138,"=HYPERLINK(""http://www.facebook.com/252688748272138/?sk=info"", ""252688748272138"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=252688748272138"", ""Create"")"
"Catering Arlington",40,"Radhuni Caters","(817) 405-2629",http://radhunicaters.com,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""129539913784760"",""name"":""Indian Restaurant""},{""id"":""139433292785470"",""name"":""Caterer""},{""id"":""174201535963762"",""name"":""Asian Fusion Restaurant""}]",527,1,436002426423392,http://www.facebook.com/436002426423392,"=HYPERLINK(""http://www.facebook.com/436002426423392/?sk=info"", ""436002426423392"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=436002426423392"", ""Create"")"
"Catering Arlington",41,"A Taste of Texxus Catering","(254) 466-9115",http://www.twitter.com/atasteoftexxus,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""273819889375819"",""name"":""Restaurant""}]",6,,653115024738135,http://www.facebook.com/653115024738135,"=HYPERLINK(""http://www.facebook.com/653115024738135/?sk=info"", ""653115024738135"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=653115024738135"", ""Create"")"
"Catering Arlington",42,"Pampered Life Home Cooking & Catering","(817) 683-7876",http://pamperedlife.bigcartel.com,"United States",1,Arlington,Food/grocery,"[{""id"":""165679780146824"",""name"":""Food & Restaurant""},{""id"":""150108431712141"",""name"":""Food & Grocery""}]",60,,147855822022666,http://www.facebook.com/147855822022666,"=HYPERLINK(""http://www.facebook.com/147855822022666/?sk=info"", ""147855822022666"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=147855822022666"", ""Create"")"
"Ceramics Arlington",0,"Creative Hands","(817) 695-2677",http://creativehandsceramics.com/,"United States",1,Arlington,"Attractions/things to do","[{""id"":""2523"",""name"":""Attractions\/Things to Do""}]",908,5,142920855787215,http://www.facebook.com/142920855787215,"=HYPERLINK(""http://www.facebook.com/142920855787215/?sk=info"", ""142920855787215"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=142920855787215"", ""Create"")"
"Ceramics Arlington",1,"Adazan Dental Ceramics","(817) 496-8939",<<not-applicable>>,"United States",1,Arlington,"Local business","[{""id"":""2500"",""name"":""Local Business""}]",,,1431203927092295,http://www.facebook.com/1431203927092295,"=HYPERLINK(""http://www.facebook.com/1431203927092295/?sk=info"", ""1431203927092295"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=1431203927092295"", ""Create"")"
"Ceramics Arlington",2,"Positively Pegs Ceramics","(817) 492-8195",,"United States",1,Arlington,"Local business","[{""id"":""2500"",""name"":""Local Business""}]",,,137674552946668,http://www.facebook.com/137674552946668,"=HYPERLINK(""http://www.facebook.com/137674552946668/?sk=info"", ""137674552946668"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=137674552946668"", ""Create"")"
"Ceramics Arlington",3,"Shower Specialties Ceramic Tile Service","(817) 846-0402",,"United States",1,Arlington,"Local business","[{""id"":""124555004283973"",""name"":""Masonry""}]",,,103467129720446,http://www.facebook.com/103467129720446,"=HYPERLINK(""http://www.facebook.com/103467129720446/?sk=info"", ""103467129720446"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=103467129720446"", ""Create"")"
"Chiropractor Arlington",0,"Jacobs Chiropractic of Arlington","(703) 892-0430",www.jacobschiro.com,"United States",1,Arlington,"Local business","[{""id"":""192781160749720"",""name"":""Chiropractor""}]",223,7,125222711132,http://www.facebook.com/125222711132,"=HYPERLINK(""http://www.facebook.com/125222711132/?sk=info"", ""125222711132"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=125222711132"", ""Create"")"
"Chiropractor Arlington",1,"NOVA Pain & Rehab Center","(703) 671-6038",http://novapainandrehabclarendon.com,"United States",1,Arlington,Health/medical/pharmacy,"[{""id"":""192781160749720"",""name"":""Chiropractor""},{""id"":""109578329118821"",""name"":""Massage""}]",1043,17,307907098030,http://www.facebook.com/307907098030,"=HYPERLINK(""http://www.facebook.com/307907098030/?sk=info"", ""307907098030"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=307907098030"", ""Create"")"
"Chiropractor Arlington",2,"Arlington Chiropractic","(781) 648-4000",www.arlingtonchiropractice.com,"United States",1,Arlington,"Local business","[{""id"":""192781160749720"",""name"":""Chiropractor""}]",183,1,152400558149074,http://www.facebook.com/152400558149074,"=HYPERLINK(""http://www.facebook.com/152400558149074/?sk=info"", ""152400558149074"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=152400558149074"", ""Create"")"
"Chiropractor Arlington",3,"Back 2 Wellness Chiropractic","(817) 453-9339",bankchiropractic.com,"United States",1,Arlington,Health/medical/pharmacy,"[{""id"":""192781160749720"",""name"":""Chiropractor""}]",203,5,154309111259757,http://www.facebook.com/154309111259757,"=HYPERLINK(""http://www.facebook.com/154309111259757/?sk=info"", ""154309111259757"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=154309111259757"", ""Create"")"
"Chiropractor Arlington",4,"Healthsource of Arlington","(817) 465-2225",http://www.healthsourceofarlingtonmatlock.com/,"United States",1,Arlington,Health/medical/pharmacy,"[{""id"":""192781160749720"",""name"":""Chiropractor""}]",322,21,236887659769491,http://www.facebook.com/236887659769491,"=HYPERLINK(""http://www.facebook.com/236887659769491/?sk=info"", ""236887659769491"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=236887659769491"", ""Create"")"
"Chiropractor Arlington",5,"Arlington Family Chiropractic","(951) 359-1131",www.arlingtonchiro.net,"United States",1,Riverside,"Local business","[{""id"":""192781160749720"",""name"":""Chiropractor""}]",509,1,136907199665165,http://www.facebook.com/136907199665165,"=HYPERLINK(""http://www.facebook.com/136907199665165/?sk=info"", ""136907199665165"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=136907199665165"", ""Create"")"
"Chiropractor Arlington",6,"The Joint - Arlington Highlands","(817) 375-0600",http://chiropractordallas-thejoint.com/arlington-highlands/,"United States",1,Arlington,Health/medical/pharmacy,"[{""id"":""192781160749720"",""name"":""Chiropractor""}]",87,8,143827849113503,http://www.facebook.com/143827849113503,"=HYPERLINK(""http://www.facebook.com/143827849113503/?sk=info"", ""143827849113503"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=143827849113503"", ""Create"")"
"Chiropractor Arlington",7,"Personal Care Chiropractic","(781) 641-4482",http://www.painlessbody.com,"United States",1,Arlington,"Local business","[{""id"":""192781160749720"",""name"":""Chiropractor""},{""id"":""109578329118821"",""name"":""Massage""}]",259,12,480406622028976,http://www.facebook.com/480406622028976,"=HYPERLINK(""http://www.facebook.com/480406622028976/?sk=info"", ""480406622028976"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=480406622028976"", ""Create"")"
"Chiropractor Arlington",8,"Meyer Chiropractic Center","(817) 468-7246",http://meyerchiro.com,"United States",1,Arlington,Health/medical/pharmacy,"[{""id"":""192781160749720"",""name"":""Chiropractor""}]",704,7,276593799081747,http://www.facebook.com/276593799081747,"=HYPERLINK(""http://www.facebook.com/276593799081747/?sk=info"", ""276593799081747"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=276593799081747"", ""Create"")"
"Chiropractor Arlington",9,"Brewer Chiropractic Clinic","(817) 467-2010",www.BrewerChiropracticClinic.com,"United States",1,Arlington,Health/medical/pharmacy,"[{""id"":""192781160749720"",""name"":""Chiropractor""}]",100,1,112579648820803,http://www.facebook.com/112579648820803,"=HYPERLINK(""http://www.facebook.com/112579648820803/?sk=info"", ""112579648820803"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=112579648820803"", ""Create"")"
"Chiropractor Arlington",10,"Arlington Pain and Therapy","(817) 419-6111",,"United States",1,Arlington,"Local business","[{""id"":""192781160749720"",""name"":""Chiropractor""},{""id"":""181885068517499"",""name"":""Physical Therapist""}]",33,1,117317088329943,http://www.facebook.com/117317088329943,"=HYPERLINK(""http://www.facebook.com/117317088329943/?sk=info"", ""117317088329943"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=117317088329943"", ""Create"")"
"Chiropractor Arlington",11,"Leath Chiropractic","(901) 867-1001",http://leathchiropractic.com,"United States",1,Arlington,Health/medical/pharmacy,"[{""id"":""192781160749720"",""name"":""Chiropractor""}]",663,1,185642801995,http://www.facebook.com/185642801995,"=HYPERLINK(""http://www.facebook.com/185642801995/?sk=info"", ""185642801995"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=185642801995"", ""Create"")"
"Chiropractor Arlington",12,"STRASSER DYNAMIC CHIROPRACTIC","(817) 861-5757",www.strasserDC.com,"United States",1,Arlington,"Local business","[{""id"":""192781160749720"",""name"":""Chiropractor""}]",568,,127149653981,http://www.facebook.com/127149653981,"=HYPERLINK(""http://www.facebook.com/127149653981/?sk=info"", ""127149653981"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=127149653981"", ""Create"")"
